review,label
 좋은 게임임.,1
꿀잼티비,1
"어떤 빙신들이 게임을 만들었는지.. 한국회사 개발 게임, 지역 한국 선택, 해당지역에서는 게임을 플레이 할수 없다 나옴. 지역 남미로 변경, 언어 스페인어 또는 포루투갈어 밖에 지원 안됨. ㄸ ㄹ ㅇ 들.. ",0
"게임은 재미있습니다. 그런데 하루에도 수십번씩 당하는 말도안되는 억까와 서버 문제, 장비 벨런싱 문제, 불합리한 게임 시스템 등등 게임의 문제점을 전부 다 나열하려면 하루를 꼬박 새워도 부족할겁니다. 정공겜이라 불릴 정도로 유저들 수준도 처참합니다. 멀쩡하고 매너도 좋은 사람들도 있지만 매우 극소수고 매 판마다 손가락,머리가 제대로 달려있긴 한건가 의심될만큼 심각하게 못하는 유저가 팀의 70%인데다가 게임도 못하면서 정치질을 하거나,팀킬을 하는 사람들도 정말 자주 보입니다. 이러니 매판마다 통나무를 들며 혼자서 팀 전체보다 더 많은 킬과 점령을 할 정도로 게임을 멱살잡고 캐리하는 1~2명의 유저들은 그렇게 캐리를 해도 대부분 역전승은 커녕 결국 패배하게 되는 현실을 보며 비트코인 떡락했을때보다 더 긴 현자타임을 가지게 됩니다. 이 글을 읽는 여러분들은 저같이 이런 고통을 스스로 가이진에게 돈을 바쳐가면서 1000시간동안 겪는 미련하고 멍청한 짓을 하지 않았으면 하는 마음에 이 글을 적게 되었습니다. 감사합니다. + 스팀 평가란에 게임을 제대로 해보지도 않고 그냥 어려우니 비추박는 사람들이 너무 많아서 추가로 씁니다. 일부 프리미엄 전차들은 성능이 정규 트리 못지않게 좋은것도 맞고,소련이 이상할정도로 센것도 맞습니다. 하지만 이 게임은 개개인의 실력이 중요한 게임이지 돈을 쓴만큼 강해지는 리니지같은 p2w 게임이 아닙니다. 게임을 얼마 해보지도 않고, 자신의 실력을 키울 생각은 안하고 바로 최고티어 장비 사면 리니지처럼 다 썰고 다닐 수 있을 줄 알았습니까?ㅋㅋ 아무것도 모르니 잘하는 사람들에게 썰리는게 당연한겁니다. 본인들이 드럽게 못해놓고서 돈 안쓰면 절대 못이긴다느니,약점사격 공부하려고 산 게임 아니라느니 이딴 말도안되는 궤변들은 집어치우세요. 앞에서 설명한것처럼 이 게임이 문제는 많아도 리니지같은 게임은 절대 아닙니다.",0
솔직히 개 갓겜인듯..,1
진짜 인생에서 가장 최고의 게임....산나비보다 더 최고인..그저 갓,1
예전엔 안 그랬던 거 같은데 지금은 겜 돌리면  100명의 사람들 중 중 절반은 다 봇같음 봇 ㅈㄴ많음  1등을 해도 예전만큼의 그 뿌듯함이 없음 할 거 없을 때 걍 한 번씩 깔짝이는 게임,0
제육처럼 포장한 가지무침,0
그냥하셈,1
"재미있고, 단점은 없음.",1
분명 파크라이3나 4보단 게임 자체는 재미가 있음  근데 개 같은 납치 시스템 때문에 스토리 몰입이 깨져버림  모든 퀘스트를 천천히 즐기고 싶은 사람에게는 아주 최악임  납치 때문에 퀘스트 받아놓은게 사라지는 경우도 있음  때문에 몰입이 식어버리면서 손이 더 가지 않음  게임 잘 만들어놓고 이렇게 욕 먹는 것도 일종의 재능임,1
30살에 시작했는데 벌써 40살이라니..,1
이전 작보다는 조금 떨어지지만 부담없이 게임패드로 즐기기 좋은 작품,1
재밌고 스토리가 풍부해요,1
핵만 없으묜 완뵥!,0
포세이큰때가 그립다,0
돈값 합니다,1
쓰읍... 아직 더 해봐야 알 것 같은 게임입니다..  만약 당신이 이 게임을 사려고 한다면   그 돈으로 자신에게 맛있는 음식을 사주십시오.,0
처음엔 가볍게 시작했으나 할수록 고인물들이 넘쳐나서 진입장벽이 높아지는 갓겜,1
재밌습니다,1
싸서 삿음  문명이란 겜을 첨 해봄 첨에 아무것도 모르고 걍 함 졌음   원래 공략 보는거 안좋아 하는데 유튜브에서 테트크리 검색하는 날 발견 dlc 없어도 충분히 재미있음  6500원에 이정도라면 굉장함,1
핑 낮은서버 찾기 개힘듬.. 들어가도 이상한 서버상태. 알아 듣기 힘든 중국인 서버.,0
" ""라라 크로프트의 험난한 삶 2편""    수작이었던 전작에 이어 대박을 또 터트린 작품이다. 시리즈 중 가장 인상깊고 성공적이라고 생각된다. 먼저 시각적으로 보여지는 그래픽이라던가 모션들은 동시대 게임에 비해 굉장히 준수하고 현재도 떨어진다고 생각하지는 않는다. 개인적으로 라라가 가장 이쁘게 나온 시리즈가 아닌가 싶다. 플레이타임도 진부하지 않게 딱 10시간대에서 끝낼 수 있을 것으로 보여진다. 스토리는 좋다고는 말할 수는 없지만 즐길만 한 수준인 것 같다.     4/5",1
시발 존나 어려움,0
"그냥 하지 마십쇼  티거나 레오 또는 에이브람스에 대한 로망을 가지고 시작하지만 정작 처음 던저주는 전차는 세계 1차대전 후반기 전차나 2차 대전 초반기 전차이며, 프리미엄 계정, 일명 인권이 없으면 게임 내 재화가 적자가 나는 구조, 원래도 연구 점수가 안톤 똘똘이 사이즈마냥 작은데 인권 없으면 그거의 반토막만줌  연구가 안되기에 어느 순간부터 골장을 지르게 되는데 원뎃 하다가 질려서 탈출하거나 돈 아까워서 계속 하거나 둘 중 하나임",0
재밌음 4나 빨리 나왔으면,1
ㅇㄴ 해킹당해서 어떤 외국인이 내 아이템 다팔고이게임까지 했는데 핵을써서 문의할려하면 환불하래요 진짜 어이가없네요,0
스트레스 해소 굳  ,1
진짜 자유도 쩔어요!!,1
업데이트 이후 병신같이 팅기고 재접도 못하고 ui는 병신이고 고칠생각도 안하고 이 게임 원툴로 한다는 놈들이 대처 속도가 이게 맞냐? 병신놈들,0
개추~~ 어렵다 어려워~,1
엔딩보기전에 사이드 퀘스트 많이 해놓고 진행하는게 더 재밌어요,1
재미있게 플레이 했음. 다만.. 올클리어노린다면 개노가가 됨.,1
이 겜은 다른건 몰라도 스트레스를 안 받아서 좋음 ㅇㅇ,1
스팀 오류로 계정 다 날라감 골드 다 없어짐,0
세일 할떄 사면 할만함 스토리도 볼만하고 총쏘는게 재밌음  하면 시간 순삭임 파크라이중 에서 2번째로 할만 했음 파크라이 처음한 사람이면 적응 시간이 필요 할수도 있음  사이비 라는 스토리가 공겜 아니면 볼수 없는데 사이비 장르가 신박하고 액션이도 좋음 근데 막상 상상이상으로 기대하고 구매하면  실망할수있는 부분도 많음  (한줄평 세일할떄 사면 할만하다),1
음흉한 놈들이 너무 많음,0
세계사 공부 끝판왕,1
다크한 분위기도 좋았지만 그 이상은 잘모르겠네요,0
중국인 시발  ,0
할만 하내,1
[h1] 친구랑 하는 파티게임 [/h1]  술래가 못하면 긴장감이 없고 술래가 잘하면 일방적인 사냥 친구랑 할떄가 제일 재미있는것 같음,1
하데스 2 정발 언제되냐,1
"30분 게임한 것 가지고 평가했던 게 좀 그래서 5시간 더 하고 옴 30분 했을 때보다 훨씬 재밌게 하는중 전에 했던 평가처럼 게임은 스페이스 엔진을 게임같게 더 재밌게 현실적이기도 하지만 캐주얼한 느낌도 주는 갓겜임 무엇보다 우주 게임 좋아하는 사람들의 꽃이 이륙과 조종, 착륙일텐데, 여기는 행성에 착륙하거나 우주로 이륙할 때, 우주 기지에 들어가고 나올때 끊기는 게 없고 다 한번에 작동함 이게 진짜 ㄹㅈㄷ로 이 게임의 장점이라 생각함 우주 좋아하면 해도 좋음 근데 좀 만화같은 느낌 싫어하면 걍 스타필드 하셈",1
어제부터 게임이 안들어가짐,0
튜토리얼부터 가오만 존나 쳐잡고 재미도 없네 꺼져 그냥,0
이앞에. 재미. 있다.,1
실행파일 업데이트가 말도안되게 오래걸립니다(피시방 기준),0
너무 재밌어요!,1
재미있구 스토리가좋아요,1
진짜 개 지림,1
메인 테마곡을 듣다 보면 인류 뽕 차오르는 게임,1
다 해줬잖어 근데 ㅅㅂ 뭐가 문제인데;;,0
무기간밸런스 개똥망 고 규약일 수록 ㅈ망한 몹 밸런스 고규약일 수록 그냥 쓰지 말라고 하는 수준의 무기가 다수임  그렇다고 낮게 하면 ㄴ잼이 되어버림...,0
공포겜 도전해보았는데 튜토리얼하다 무서워서 끔... 그냥 영상으로만 보는게 좋았다!,0
아 ㅆㅂ 탱크 ㅈㄴ 구려,0
올만에 다시하는데 잼씀. 명작 맞아요,1
적당히 여행을 즐길 수 있음을 제공해주는 게임이다.  이들의 신작도 기대된다. 그것은 판타지라는데.,1
"LGBT, 못생긴 얼굴, 이상한 스킨은 기본에 정신나간 무빙, 에임어시, 핵, 컨버터, 감자서버, 디도스, 개박살난 메타, 이상한 총기 밸런스, 돈미새 배패와 스킨팔이, 캐릭별 근접 내놓고 공용 근접 내는 돈미새 행동, 고인물 친화적, 박살난 랭크시스템 등 여러 문제점이 있고 이런 문제에 대해 이야기해도 뒤지게 느린 대응과 패치로 사람들이 많이 나갔다고 생각함.  몇몇 문제 빼고는 해결된게 없긴 한데 이래도 재밌어서 함.    한줄평 진짜재미원툴",1
짱개어좀 안들리게 해라 야이 개쉑끼들아!!,0
진짜 개어렵네,0
아낌없는 한국어 현지화에 찬사를 보냅니다.,1
압도적 긍정을 받을만 하네요 !,1
모바일을 너무 염두하고 만든듯한...  문명6의 장점을 더 가져왔으면 좋았을것  게임에 뭔가 집중하기가 어려움  ,0
게임 어렵네여,0
"19GB로 누릴 수 있는 최고의 행복 SF에 조예가 깊다면 반드시 맛있을 게임이다. 어릴 적 추억인 스포어를 떠올리게 하는 부분도 있고, 가디언즈 오브 더 갤럭시도 생각난다. Awesome Mix 틀고 날아다니면 내가 피터 퀼이라도 된 양 우쭐해진다.  게임에서 제시하는 플레이 방향이 참 많아서 그 중에 끌리는걸 골라 따라가는 맛이 있다. 정말 생각하는 뭐든 할 수 있다. 애초에 게임에 방향성이 없는게 의도된 듯 보인다.  다만 시작한지 며칠 되지 않았는데도 불구 성장에 지름길이 너무 많고 난이도가 지나치게 쉬운 것 같다는게 단점 아닌 단점이지만 바닥나지 않는 우주적 규모의 서브컨텐츠가 커버해준다.",1
"일단 진입장벽 놓아도 너무 높음 내가 지금까지 진입장벽이 이거의 10분의 1이라도 넘기는 겜을 하나도 보지 못했음;; 게임이 ㅈㄴ재밌긴 한데 몇천시간 몇십만원 박고 고인물 될거 아니면 그 재미를 챙길 수는 없음.... 게임 목표가 따로 있는건 아니지만 일단 돈을 벌고 자산을 늘려야 할 거 아님? 그럼 전투, 탐사, 채광, 무역, 배달 등 여러가지 일자리가 있는데, 아무것도 모르는 뉴비 입장에선 그중 간단한거도 들어가기 전 알아야 하는게 상당히 많고, 복잡한건 유튭에서 공략 보면서 노트필기까지 하며 공부해야 할 수준인거도 있음... 근데 그건 게임이 맘에 들면 그정도 공부 하고 말면 그만인거고 그렇게 복잡한 게임 좋아하는 사람도 있는거니까 그려려니 하는데, 진입장벽을 높이는 가장 큰 요소는 그게 아님.  어떤 일을 하든 큰돈을 벌려면 당연히 좋은 함선이 필요한데, 돈 말고도 캐릭터한테 자격증이랑 면허 공부 시켜야 타짐, 초중반만 가도 이게 현실시간으로 주 단위로 걸리기도 함. 그럼 초급 장비로 노가다 뛰어서 돈 모으면서 상급함선 면허도 따서 좋은 배를 타고 나가면 큰돈을 벌수가 있냐?  있긴함. 고인물들이 떼거지로 몰려와서 재미로 죽이고 갈 때까지ㅋㅋㅋㅋㅋㅋ 죽으면 당연히 함선을 새로 사야하고, 즉 돈을 다시 모아야 하는데, 찐뉴비는 기본장비 바로 윗급 채광선 살 돈 모으는데만 이틀 넘게 걸리기도 함ㅋㅋㅋㅋ 뭐 돈을 많이 주는많큼 리스크가 크니까 그럴만 한거 아니냐 할수 있는데, 문제는 pvp 위험성이 가장 적은 컨텐츠들에서도 그런일이 빈번히 일어난다는거임ㅋㅋㅋㅋ 왜냐면 안전한 미션이 안전한 이유가, 누가 날 때리면 경찰이 뛰어와서 그놈 함선도 터트려주기 때문에 쟤가 날 죽이면 쟤도 손해다 이건데, 하이섹 pvp하는 유저들 대부분은 그냥 재미로 죽이는거니 그딴거 신경안씀ㅋㅋㅋ  고인물 수십명이 가성비 세팅한 군함 타고 만만한 사람 찾아다니다가 뉴비가 힘들게 돈모아 산 소중한 함선 이유없이 개박살내놓고 지들도 경찰 npc한테 터지고 지들끼리 아~ 재밌었다~ 이ㅈㄹ하면서 돌아가면 뉴비는 옆에서 알탕돼서 대성통곡하고 있고 그냥 ㅅㅂ 개판이 따로 없음. 이거 한두번 겪고 게임 안접으면 정상인 아님. 이브온라인 유저임.",0
